,Nod_Id,Nod_Lat,Nod_Lon,Nod_Highway
30772,1272254061,37.1602823,-3.5822275,0
30773,1272254064,37.1601375,-3.5789357,0
30774,1272254065,37.1607651,-3.5841287,0
30775,1272254067,37.1596017,-3.5827835,0
30776,1272254069,37.1610270,-3.5840403,0
30777,1272254070,37.1610345,-3.5791423,0
30778,1272254083,37.1614782,-3.5789389,0
30779,1272254086,37.1611234,-3.5780097,0
30780,1272254090,37.1589258,-3.5794233,0
30781,1272254092,37.1612424,-3.5829119,0
30782,1272292911,37.1581808,-3.5925325,0
30783,1272292915,37.1579264,-3.5924673,0
30784,1272292916,37.1520362,-3.5933800,0
30785,1272292919,37.1585421,-3.5916551,0
30786,1272292921,37.1509396,-3.5943122,0
30787,1272292922,37.1584287,-3.5919306,0
30788,1272292923,37.1580573,-3.5854604,0
30789,1272292924,37.1518072,-3.5937947,0
30790,1272292927,37.1584472,-3.5923763,0
30791,1272292928,37.1580957,-3.5913543,0
30792,1272292930,37.1585782,-3.5928007,0
30793,1272292933,37.1581459,-3.5932874,0
30794,1272292935,37.1578617,-3.5919280,0
30795,1272292937,37.1589084,-3.5926306,0
30796,1272292939,37.1509347,-3.5939174,0
30797,1272292942,37.1562527,-3.5857110,0
30798,1272292943,37.1583164,-3.5907341,0
30799,1272292944,37.1509311,-3.5936292,0
30800,1272292947,37.1515402,-3.5938322,0
30801,1272292951,37.1582877,-3.5922728,0
30802,1272292952,37.1585569,-3.5928515,0
30803,1272292954,37.1585439,-3.5935610,0
30804,1272292956,37.1583994,-3.5920015,0
30805,1272292957,37.1581743,-3.5932226,0
30806,1272292959,37.1585653,-3.5924022,0
30807,1272292966,37.1509481,-3.5935092,0
30808,1272292969,37.1509236,-3.5926095,0
30809,1272292974,37.1525657,-3.5933732,0
30810,1272292975,37.1581575,-3.5925891,0
30811,1272292977,37.1518635,-3.5924974,0
30812,1272292979,37.1573129,-3.5868922,0
30813,1272292982,37.1587510,-3.5922438,0
30814,1272292983,37.1585699,-3.5934947,0
30815,1272292984,37.1587774,-3.5918137,0
30816,1272292986,37.1585333,-3.5924779,0
30817,1272292987,37.1515073,-3.5934456,0
30818,1272292988,37.1513605,-3.5946436,0
30819,1272292991,37.1514727,-3.5930334,0
30820,1272292992,37.1579935,-3.5876231,0
30821,1272292993,37.1583359,-3.5915162,0
30822,1272292994,37.1523849,-3.5936975,0
30823,1272292996,37.1509417,-3.5931037,0
30824,1272292998,37.1518963,-3.5929774,0
30825,1272293001,37.1522067,-3.5930713,0
30826,1272293002,37.1573624,-3.5915023,0
30827,1272293003,37.1580875,-3.5927592,0
30828,1272293004,37.1519321,-3.5933856,0
30829,1272293007,37.1517085,-3.5949157,0
30830,1272293008,37.1579501,-3.5853939,0
30831,1272293009,37.1587816,-3.5921738,0
30832,1272293010,37.1581039,-3.5929408,0
30833,1272293011,37.1525703,-3.5924129,0
30834,1272293014,37.1588782,-3.5927075,0
30835,1272293015,37.1590748,-3.5886137,0
30836,1272297794,37.1604626,-3.5905967,0
30837,1272297795,37.1616062,-3.5886541,0
30838,1272297796,37.1620964,-3.5876693,0
30839,1272297797,37.1605063,-3.5908676,0
30840,1272297798,37.1614507,-3.5886643,0
30841,1272297799,37.1619370,-3.5879761,0
30842,1272297800,37.1624006,-3.5870339,0
30843,1272297801,37.1611850,-3.5895867,0
30844,1272297802,37.1618774,-3.5880054,0
30845,1272297804,37.1607969,-3.5894689,0
30846,1272297805,37.1617089,-3.5884031,0
30847,1274458218,37.1611565,-3.5913559,0
30848,1274458221,37.1618300,-3.5904901,0
30849,1274458223,37.1615526,-3.5911656,0
30850,1274458229,37.1575717,-3.5966013,0
30851,1274458232,37.1615768,-3.5903828,0
30852,1274458236,37.1555406,-3.5967626,0
30853,1274458238,37.1611060,-3.5920046,0
30854,1274458242,37.1621004,-3.5892488,0
30855,1274458243,37.1613582,-3.5911989,0
30856,1274458251,37.1559693,-3.5966581,0
30857,1274458252,37.1595650,-3.5839046,0
30858,1274458254,37.1607654,-3.5920804,0
30859,1274458256,37.1614697,-3.5909891,0
30860,1274458257,37.1617724,-3.5901454,0
30861,1274458259,37.1557355,-3.5971579,0
30862,1274458270,37.1621941,-3.5895332,0
30863,1274458272,37.1555495,-3.5970432,0
30864,1274458275,37.1616590,-3.5904408,0
30865,1274458277,37.1601021,-3.5810083,0
30866,1274458279,37.1562968,-3.5976345,0
30867,1274458280,37.1616827,-3.5903896,0
30868,1274458288,37.1619347,-3.5925540,0
30869,1274458290,37.1620265,-3.5895615,0
30870,1274458292,37.1557791,-3.5967466,0
30871,1274458297,37.1619301,-3.5896037,0
30872,1274458299,37.1608837,-3.5913019,0
30873,1274458302,37.1612790,-3.5926823,0
30874,1274458304,37.1614905,-3.5911764,0
30875,1274458305,37.1616589,-3.5902012,0
30876,1274458310,37.1620099,-3.5896328,0
30877,1274458313,37.1555072,-3.5967228,0
30878,1274458315,37.1597291,-3.5841187,0
30879,1274458317,37.1621988,-3.5892847,0
30880,1274458319,37.1612254,-3.5912221,0
30881,1274458330,37.1558924,-3.5966675,0
30882,1274458332,37.1573939,-3.5979525,0
30883,1274458334,37.1563632,-3.5979275,0
30884,1274458335,37.1608199,-3.5917592,0
30885,1274458336,37.1615748,-3.5908491,0
30886,1274458337,37.1598740,-3.5844163,0
30887,1274458341,37.1618545,-3.5901187,0
30888,1274458367,37.1559969,-3.5980770,0
30889,1274458368,37.1607365,-3.5918755,0
30890,1274458371,37.1556618,-3.5967004,0
30891,1274458380,37.1620373,-3.5891460,0
30892,1274458384,37.1608765,-3.5912376,0
30893,1274458398,37.1558519,-3.5972158,0
30894,1274458399,37.1607628,-3.5910146,0
30895,1274458401,37.1616200,-3.5901733,0
30896,1274458404,37.1612034,-3.5916688,0
30897,1274458418,37.1621805,-3.5893635,0
30898,1274458420,37.1612712,-3.5916346,0
30899,1274458423,37.1615983,-3.5915774,0
30900,1274458425,37.1615220,-3.5907539,0
30901,1274458426,37.1619501,-3.5902225,0
30902,1274458427,37.1611689,-3.5917967,0
30903,1274458428,37.1621455,-3.5895154,0
30904,1274458429,37.1610771,-3.5917997,0
30905,1274458437,37.1557451,-3.5966926,0
30906,1274458439,37.1562821,-3.5980431,0
30907,1274458442,37.1607731,-3.5914463,0
30908,1274458444,37.1607964,-3.5913171,0
30909,1274458447,37.1556666,-3.5970999,0
30910,1274458451,37.1554803,-3.5969787,0
30911,1274458457,37.1594195,-3.5834831,0
30912,1274458459,37.1621175,-3.5891753,0
30913,1274458461,37.1613532,-3.5911543,0
30914,1274458464,37.1560078,-3.5967231,0
30915,1274458466,37.1562120,-3.5976684,0
30916,1274458472,37.1596208,-3.5842074,0
30917,1274458479,37.1616636,-3.5900699,0
30918,1274458480,37.1573697,-3.5995713,0
30919,1274458481,37.1618246,-3.5916684,0
30920,1274458483,37.1621263,-3.5895980,0
30921,1274458484,37.1622293,-3.5893813,0
30922,1274458487,37.1575506,-3.5963736,0
30923,1274525235,37.1569937,-3.6042282,0
30924,1274525236,37.1580663,-3.6064233,0
30925,1274525239,37.1581956,-3.6069783,0
30926,1274525240,37.1578010,-3.6046490,0
30927,1274525251,37.1576040,-3.6072351,0
30928,1274525252,37.1596516,-3.6092067,0
30929,1274525253,37.1576750,-3.6057618,0
30930,1274525255,37.1592662,-3.6054271,0
30931,1274525256,37.1583299,-3.6051487,0
30932,1274525257,37.1591972,-3.6034324,0
30933,1274525258,37.1570565,-3.6107618,0
30934,1274525266,37.1566945,-3.6054712,0
30935,1274525271,37.1570755,-3.6049460,0
30936,1274525273,37.1582995,-3.6046335,0
30937,1274525274,37.1590595,-3.6039588,0
30938,1274525276,37.1593324,-3.6089013,0
30939,1274525277,37.1583506,-3.6045949,0
30940,1274525281,37.1586615,-3.6046339,0
30941,1274525283,37.1581515,-3.6066839,0
30942,1274525285,37.1575326,-3.6071946,0
30943,1274525287,37.1585098,-3.6042002,0
30944,1274525289,37.1572953,-3.6108918,0
30945,1274525291,37.1583547,-3.6064799,0
30946,1274525293,37.1573626,-3.6107627,0
30947,1274525297,37.1566405,-3.6052139,0
30948,1274525299,37.1591647,-3.6060131,0
30949,1274525301,37.1564881,-3.6050907,0
30950,1274525304,37.1581947,-3.6052482,0
30951,1274525306,37.1589811,-3.6039035,0
30952,1274525307,37.1601446,-3.6082079,0
30953,1274525309,37.1572707,-3.6047961,0
30954,1274525314,37.1590659,-3.6050784,0
30955,1274525315,37.1584558,-3.6033328,0
30956,1274525318,37.1579824,-3.6066150,0
30957,1274525320,37.1562897,-3.6094049,0
30958,1274525322,37.1584158,-3.6048553,0
30959,1274525327,37.1591932,-3.6042580,0
30960,1274525329,37.1564253,-3.6052675,0
30961,1274525331,37.1597340,-3.6074604,0
30962,1274525332,37.1576695,-3.6074350,0
30963,1274525334,37.1570850,-3.6106130,0
30964,1274525335,37.1562582,-3.6076157,0
30965,1274525339,37.1590864,-3.6062813,0
30966,1274525342,37.1580577,-3.6040453,0
30967,1274525348,37.1583478,-3.6039897,0
30968,1274525351,37.1576605,-3.6073369,0
30969,1274525352,37.1573495,-3.6106448,0
30970,1274525353,37.1572214,-3.6054621,0
30971,1274525356,37.1588707,-3.6058092,0
30972,1274525358,37.1584484,-3.6047721,0
30973,1274525360,37.1578206,-3.6043181,0
30974,1274525368,37.1585062,-3.6044181,0
30975,1274525369,37.1563751,-3.6057395,0
30976,1274525372,37.1566462,-3.6047846,0
30977,1274525373,37.1579821,-3.6053876,0
30978,1274525385,37.1588051,-3.6033291,0
30979,1274525386,37.1578039,-3.6046149,0
30980,1274525387,37.1570656,-3.6051842,0
30981,1274525388,37.1582999,-3.6057851,0
30982,1274525389,37.1574606,-3.6042541,0
30983,1274525392,37.1563753,-3.6048191,0
30984,1274525398,37.1579831,-3.6049541,0
30985,1274525402,37.1580787,-3.6068081,0
30986,1274525404,37.1590365,-3.6034407,0
30987,1274525406,37.1590557,-3.6056173,0
30988,1274525409,37.1581537,-3.6047719,0
30989,1274525412,37.1588995,-3.6030804,0
30990,1274525415,37.1568919,-3.6047848,0
30991,1274525417,37.1567985,-3.6043781,0
30992,1274525419,37.1581909,-3.6047231,0
30993,1274525423,37.1594093,-3.6037087,0
30994,1274525425,37.1574721,-3.6059388,0
30995,1274525427,37.1580744,-3.6067641,0
30996,1274525429,37.1580102,-3.6067662,0
30997,1274525430,37.1575853,-3.6111259,0
30998,1274525431,37.1581987,-3.6058690,0
30999,1274525434,37.1578365,-3.6050553,0
31000,1274525438,37.1577300,-3.6074682,0
31001,1274525446,37.1572070,-3.6109241,0
31002,1274525447,37.1567714,-3.6053165,0
31003,1274525449,37.1565537,-3.6049588,0
31004,1274525450,37.1588468,-3.6062971,0
31005,1274525453,37.1584940,-3.6044703,0
31006,1274525455,37.1589931,-3.6031877,0
31007,1274525465,37.1582096,-3.6064498,0
31008,1274525466,37.1584713,-3.6063680,0
31009,1274525467,37.1575302,-3.6044118,0
31010,1274525469,37.1572062,-3.6105345,0
31011,1274525470,37.1567141,-3.6050659,0
31012,1274525472,37.1562010,-3.6048658,0
31013,1274525477,37.1591552,-3.6042707,0
31014,1274525478,37.1587780,-3.6053386,0
31015,1274525479,37.1565916,-3.6074203,0
31016,1274525480,37.1583072,-3.6049450,0
31017,1274525481,37.1578972,-3.6065678,0
31018,1274525482,37.1594446,-3.6069335,0
31019,1274525484,37.1579880,-3.6038876,0
31020,1274525486,37.1581484,-3.6035547,0
31021,1274525489,37.1581265,-3.6069039,0
31022,1274525490,37.1595448,-3.6040020,0
31023,1274525491,37.1571129,-3.6105769,0
31024,1274525493,37.1590529,-3.6061172,0
31025,1274525494,37.1577060,-3.6044006,0
31026,1274525496,37.1579133,-3.6048773,0
31027,1274525499,37.1562422,-3.6056354,0
31028,1274525500,37.1585918,-3.6046474,0
31029,1274525501,37.1567151,-3.6046463,0
31030,1274525503,37.1571110,-3.6108797,0
31031,1274525504,37.1586552,-3.6037677,0
31032,1274525505,37.1586016,-3.6065939,0
31033,1274525507,37.1589593,-3.6034993,0
31034,1274525509,37.1570094,-3.6052972,0
31035,1274525510,37.1585244,-3.6061701,0
31036,1274525511,37.1574172,-3.6052950,0
31037,1274525512,37.1561201,-3.6050284,0
31038,1274525514,37.1584940,-3.6042716,0
31039,1274525515,37.1579186,-3.6045324,0
31040,1274525521,37.1583939,-3.6041897,0
31041,1274525525,37.1584173,-3.6040014,0
31042,1274525528,37.1565607,-3.6053664,0
31043,1274525532,37.1564636,-3.6046416,0
31044,1274525535,37.1581288,-3.6052864,0
31045,1274525537,37.1573317,-3.6106089,0
31046,1274525538,37.1592427,-3.6059431,0
31047,1274525539,37.1580185,-3.6048713,0
31048,1274525541,37.1587766,-3.6031665,0
31049,1274525542,37.1567976,-3.6049742,0
31050,1274552599,37.1640554,-3.6017422,0
31051,1274552607,37.1647182,-3.6011780,0
31052,1274552610,37.1649743,-3.6019530,0
31053,1274552612,37.1647558,-3.6022218,0
31054,1274552614,37.1652419,-3.6012320,0
31055,1274552618,37.1632564,-3.6028395,0
31056,1274552620,37.1646435,-3.6024319,0
31057,1274552622,37.1647744,-3.6019341,0
31058,1274552623,37.1646185,-3.6008077,0
31059,1274552624,37.1629694,-3.6032643,0
31060,1274552625,37.1645979,-3.6011656,0
31061,1274552626,37.1645397,-3.6021746,0
31062,1274552627,37.1612940,-3.6029274,0
31063,1274552628,37.1645250,-3.6023581,0
31064,1274552636,37.1631129,-3.6032083,0
31065,1274552638,37.1609279,-3.6023333,0
31066,1274552639,37.1647395,-3.6008206,0
31067,1274552640,37.1627006,-3.6039793,0
31068,1274552642,37.1648455,-3.6008319,0
31069,1274552643,37.1648225,-3.6011888,0
31070,1274552645,37.1615429,-3.6025707,0
31071,1278190111,37.1515733,-3.6137231,0
31072,1278190112,37.1493328,-3.6163599,0
31073,1278190113,37.1491118,-3.6160734,0
31074,1278190114,37.1506604,-3.6146370,0
31075,1278190115,37.1494558,-3.6155532,0
31076,1278190116,37.1472788,-3.6152224,0
31077,1278190117,37.1480681,-3.6151878,0
31078,1278190118,37.1520730,-3.6132520,0
31079,1278190119,37.1488529,-3.6157097,0
31080,1278190120,37.1503049,-3.6137797,0
31081,1278190121,37.1508429,-3.6137322,0
31082,1278190122,37.1445779,-3.6168363,0
31083,1278190123,37.1517507,-3.6130220,0
31084,1278190124,37.1500883,-3.6139929,0
31085,1278190125,37.1502305,-3.6151971,0
31086,1278190126,37.1467242,-3.6154786,0
31087,1278190128,37.1497426,-3.6158834,0
31088,1278190129,37.1508432,-3.6143780,0
31089,1278190130,37.1487926,-3.6163019,0
31090,1278190131,37.1488271,-3.6162486,0
31091,1278190132,37.1499665,-3.6138629,0
31092,1278190133,37.1495015,-3.6156185,0
31093,1278190134,37.1501220,-3.6140387,0
31094,1278190135,37.1493764,-3.6164165,0
31095,1278190136,37.1442761,-3.6166021,0
31096,1278190137,37.1508130,-3.6137831,0
31097,1278190138,37.1451551,-3.6164781,0
31098,1278190139,37.1519754,-3.6132038,0
31099,1278190140,37.1502117,-3.6138109,0
31100,1278190141,37.1492562,-3.6152420,0
31101,1278190142,37.1460963,-3.6173018,0
31102,1278190143,37.1509039,-3.6136074,0
31103,1278190144,37.1449532,-3.6160536,0
31104,1278190145,37.1515289,-3.6137009,0
31105,1278190146,37.1515634,-3.6139864,0
31106,1278190147,37.1490691,-3.6160145,0
31107,1278190149,37.1480195,-3.6152713,0
31108,1278190150,37.1492149,-3.6151788,0
31109,1278190151,37.1520700,-3.6131629,0
31110,1278190152,37.1516811,-3.6140927,0
31111,1278190153,37.1514068,-3.6144202,0
31112,1278190154,37.1448617,-3.6170566,0
31113,1278190155,37.1516797,-3.6130925,0
31114,1278190156,37.1458103,-3.6170880,0
31115,1278190157,37.1505108,-3.6155148,0
31116,1278190158,37.1436892,-3.6137300,0
31117,1278190159,37.1500900,-3.6136809,0
31118,1278190160,37.1469888,-3.6157387,0
31119,1278190161,37.1497811,-3.6159428,0
31120,1278190162,37.1447588,-3.6156448,0
31121,1278190163,37.1488054,-3.6156424,0
31122,1279662304,37.1764443,-3.6389606,0
31123,1279662315,37.1769080,-3.6372695,0
31124,1279662328,37.1731684,-3.6455784,0
31125,1279662345,37.1726165,-3.6466602,0
31126,1279662369,37.1754690,-3.6396834,0
31127,1279662377,37.1788478,-3.6364979,0
31128,1279662388,37.1649380,-3.6254778,0
31129,1279662400,37.1743652,-3.6423964,0
31130,1279662411,37.1647962,-3.6237848,0
31131,1279662434,37.1719957,-3.6349153,0
31132,1279662443,37.1766624,-3.6386485,0
31133,1279662454,37.1768091,-3.6370759,0
31134,1279662463,37.1634285,-3.6095059,0
31135,1279662487,37.1730575,-3.6457782,0
31136,1279662510,37.1723613,-3.6471650,0
31137,1279662534,37.1755335,-3.6394375,0
31138,1279662554,37.1758795,-3.6392461,0
31139,1279662563,37.1798449,-3.6373323,0
31140,1279662574,37.1644645,-3.6260054,0
31141,1279662616,37.1741304,-3.6430827,0
31142,1279662628,37.1649924,-3.6241297,0
31143,1279662653,37.1721209,-3.6350165,0
31144,1279662662,37.1770315,-3.6373805,0
31145,1279662679,37.1768698,-3.6367949,0
31146,1279662688,37.1634417,-3.6095756,0
31147,1279662701,37.1634228,-3.6271351,0
31148,1279662712,37.1721394,-3.6476310,0
31149,1279662733,37.1761530,-3.6400868,0
31150,1279662757,37.1771984,-3.6383011,0
31151,1279662768,37.1800665,-3.6375147,0
31152,1279662779,37.1641601,-3.6263842,0
31153,1279662806,37.1644025,-3.6234055,0
31154,1279662819,37.1738614,-3.6437742,0
31155,1279662829,37.1649667,-3.6244685,0
31156,1279662848,37.1722284,-3.6351745,0
31157,1279662873,37.1737703,-3.6378157,0
31158,1279662883,37.1770757,-3.6365789,0
31159,1279662892,37.1634489,-3.6096511,0
31160,1279662902,37.1631184,-3.6261204,0
31161,1279662911,37.1644746,-3.6093830,0
31162,1279662924,37.1635310,-3.6234824,0
31163,1279662952,37.1719286,-3.6480582,0
31164,1279662976,37.1757304,-3.6398923,0
31165,1279662987,37.1773139,-3.6372531,0
31166,1279662996,37.1802547,-3.6389215,0
31167,1279663005,37.1737052,-3.6442005,0
31168,1279663025,37.1729322,-3.6366697,0
31169,1279663048,37.1738995,-3.6380534,0
31170,1279663059,37.1772997,-3.6363804,0
31171,1279663075,37.1634992,-3.6097122,0
31172,1279663086,37.1627869,-3.6248488,0
31173,1279663100,37.1635581,-3.6238815,0
31174,1279663160,37.1717749,-3.6484321,0
31175,1279663198,37.1704691,-3.6355395,0
31176,1279663248,37.1772006,-3.6372441,0
31177,1279663277,37.1734864,-3.6447957,0
31178,1279663330,37.1730560,-3.6369016,0
31179,1279663435,37.1740956,-3.6387294,0
31180,1279663470,37.1775556,-3.6358931,0
31181,1279663515,37.1790531,-3.6366182,0
31182,1279663564,37.1624758,-3.6234756,0
31183,1279663592,37.1641669,-3.6235500,0
31184,1279663654,37.1715303,-3.6349492,0
31185,1279663666,37.1763160,-3.6390780,0
31186,1279663680,37.1732936,-3.6452337,0
31187,1279663689,37.1728439,-3.6462109,0
31188,1279663716,37.1779587,-3.6410365,0
31189,1279663733,37.1779979,-3.6353228,0
31190,1279663743,37.1795743,-3.6372885,0
31191,1279663750,37.1653980,-3.6249637,0
31192,1279663765,37.1635445,-3.6271757,0
31193,1279663788,37.1717088,-3.6348730,0
31194,1280066398,37.1747796,-3.6413663,0
31195,1280066401,37.1799859,-3.6310027,0
31196,1280066463,37.1756733,-3.6367112,0
31197,1280066506,37.1901645,-3.6761434,0
31198,1280066514,37.1798187,-3.6190664,0
31199,1280066520,37.1797958,-3.6194850,0
31200,1280066522,37.1728151,-3.6525644,0
31201,1280066524,37.1734150,-3.6541088,0
31202,1280066527,37.1806212,-3.6248227,0
31203,1280066530,37.1797955,-3.6293972,0
31204,1280066533,37.1723965,-3.6522946,0
31205,1280066535,37.1751363,-3.6384132,0
31206,1280066536,37.1701766,-3.6473643,0
31207,1280066538,37.1802910,-3.6202866,0
31208,1280066539,37.1717173,-3.6495201,0
31209,1280066540,37.1810415,-3.6217673,0
31210,1280066541,37.1718641,-3.6499796,0
31211,1280066545,37.1746162,-3.6417788,0
31212,1280066547,37.1718374,-3.6486795,0
31213,1280066552,37.1798900,-3.6317467,0
31214,1280066612,37.1797651,-3.6196076,0
31215,1280066632,37.1730384,-3.6532026,0
31216,1280066639,37.1734660,-3.6542364,0
31217,1280066643,37.1798577,-3.6297177,0
31218,1280066651,37.1681864,-3.6429605,0
31219,1280066653,37.1784964,-3.6169986,0
31220,1280066654,37.1717684,-3.6496797,0
31221,1280066655,37.1812457,-3.6222676,0
31222,1280066657,37.1719152,-3.6501647,0
31223,1280066662,37.1745141,-3.6420157,0
31224,1280066673,37.1750701,-3.6384092,0
31225,1280066674,37.1798519,-3.6193115,0
31226,1280066677,37.1797753,-3.6197199,0
31227,1280066678,37.1717429,-3.6488053,0
31228,1280066679,37.1809573,-3.6237636,0
31229,1280066682,37.1731980,-3.6543832,0
31230,1280066683,37.1804677,-3.6251238,0
31231,1280066685,37.1796831,-3.6294370,0
31232,1280066697,37.1777804,-3.6347756,0
31233,1280066700,37.1783892,-3.6170190,0
31234,1280066701,37.1731017,-3.6551967,0
31235,1280066703,37.1786189,-3.6171671,0
31236,1280066704,37.1718195,-3.6497946,0
31237,1280066708,37.1719790,-3.6504072,0
31238,1280066710,37.1795686,-3.6273579,0
31239,1280066715,37.1797160,-3.6323339,0
31240,1280066718,37.1753707,-3.6373272,0
31241,1280066723,37.1798213,-3.6198424,0
31242,1280066724,37.1716727,-3.6488819,0
31243,1280066728,37.1728797,-3.6543660,0
31244,1280066734,37.1749552,-3.6408026,0
31245,1280066737,37.1799726,-3.6304718,0
31246,1280066742,37.1750923,-3.6389884,0
31247,1280066743,37.1784402,-3.6169833,0
31248,1280066744,37.1732236,-3.6553775,0
31249,1280066763,37.1789457,-3.6176164,0
31250,1280066774,37.1741086,-3.6567428,0
31251,1280066817,37.1721194,-3.6507455,0
31252,1280066878,37.1795788,-3.6280835,0
31253,1280066991,37.1717990,-3.6485665,0
31254,1280067002,37.1799030,-3.6199394,0
31255,1280067011,37.1716471,-3.6489649,0
31256,1280067051,37.1726262,-3.6542193,0
31257,1280067070,37.1723300,-3.6542460,0
31258,1280067103,37.1781712,-3.6173123,0
31259,1280067113,37.1749921,-3.6578295,0
31260,1280067125,37.1798519,-3.6262653,0
31261,1280067136,37.1749348,-3.6409210,0
31262,1280067189,37.1770717,-3.6353513,0
31263,1280067211,37.1759980,-3.6362700,0
31264,1280067229,37.1751036,-3.6391103,0
31265,1280067238,37.1734584,-3.6556499,0
31266,1280067262,37.1792316,-3.6180810,0
31267,1280067271,37.1748198,-3.6575572,0
31268,1280067285,37.1901372,-3.6763009,0
31269,1280067304,37.1814036,-3.6226387,0
31270,1280067315,37.1723555,-3.6513199,0
31271,1280067334,37.1808399,-3.6242384,0
31272,1280067343,37.1794681,-3.6328911,0
31273,1280067397,37.1725937,-3.6536078,0
31274,1280067414,37.1751879,-3.6379872,0
31275,1280067416,37.1719606,-3.6511164,0
31276,1280067419,37.1800459,-3.6200364,0
31277,1280067421,37.1716599,-3.6491436,0
31278,1280067422,37.1803982,-3.6204602,0
31279,1280067425,37.1725746,-3.6541855,0
31280,1280067427,37.1725470,-3.6542907,0
31281,1280067428,37.1800588,-3.6258174,0
31282,1280067430,37.1752457,-3.6582303,0
31283,1280067431,37.1797651,-3.6265002,0
31284,1280067432,37.1748899,-3.6410436,0
31285,1280067437,37.1723211,-3.6545219,0
31286,1280067440,37.1753511,-3.6396093,0
31287,1280067441,37.1735980,-3.6558743,0
31288,1280067448,37.1902450,-3.6757285,0
31289,1280067453,37.1795481,-3.6185916,0
31290,1280067481,37.1726236,-3.6520474,0
31291,1280067494,37.1811112,-3.6230467,0
31292,1280067515,37.1732682,-3.6537769,0
31293,1280067535,37.1807709,-3.6244681,0
31294,1280067594,37.1797245,-3.6290200,0
31295,1280067658,37.1783889,-3.6342593,0
31296,1280067680,37.1725585,-3.6529811,0
31297,1280067709,37.1712413,-3.6495674,0
31298,1280067729,37.1801838,-3.6201386,0
31299,1280067738,37.1716727,-3.6493031,0
31300,1280067748,37.1807352,-3.6211546,0
31301,1280067784,37.1723238,-3.6541863,0
31302,1280067806,37.1725336,-3.6545141,0
31303,1280067836,37.1755498,-3.6591234,0
31304,1280067860,37.1796643,-3.6267993,0
31305,1280214337,37.1813910,-3.5935974,0
31306,1281276598,37.2273449,-3.5041713,0
31307,1294754115,37.1765870,-3.5958130,0
31308,1320836762,37.1638971,-3.5723483,0
31309,1320836765,37.1639707,-3.5721587,0
31310,1320836769,37.1639887,-3.5726138,0
31311,1320836779,37.1641375,-3.5730544,0
31312,1320836784,37.1641458,-3.5719930,0
31313,1320836790,37.1641910,-3.5735099,0
31314,1320836818,37.1642505,-3.5738273,0
31315,1320836820,37.1644499,-3.5741596,0
31316,1320836822,37.1645570,-3.5743425,0
31317,1320836825,37.1645597,-3.5781771,0
31318,1320836827,37.1646046,-3.5746860,0
31319,1320836831,37.1646106,-3.5754851,0
31320,1320836834,37.1646739,-3.5760750,0
31321,1320836837,37.1646939,-3.5765641,0
31322,1320836841,37.1646789,-3.5772541,0
31323,1320836845,37.1647015,-3.5784398,0
31324,1320836849,37.1647326,-3.5763831,0
31325,1320836851,37.1647921,-3.5778075,0
31326,1320836854,37.1648144,-3.5786471,0
31327,1320836858,37.1648427,-3.5781174,0
31328,1320836861,37.1649054,-3.5788952,0
31329,1320836864,37.1649824,-3.5791050,0
31330,1320836866,37.1651256,-3.5795370,0
31331,1320836886,37.1653245,-3.5796126,0
31332,1320836891,37.1653400,-3.5799770,0
31333,1320836895,37.1654610,-3.5803778,0
31334,1320836898,37.1654744,-3.5806773,0
31335,1320836900,37.1655339,-3.5800099,0
31336,1320836902,37.1655719,-3.5808925,0
31337,1320836904,37.1655934,-3.5802548,0
31338,1320836906,37.1656149,-3.5805535,0
31339,1320836908,37.1656459,-3.5811625,0
31340,1320836911,37.1656577,-3.5806939,0
31341,1320836914,37.1657063,-3.5813723,0
31342,1320836917,37.1657482,-3.5810493,0
31343,1320836920,37.1657577,-3.5812584,0
31344,1320836923,37.1657770,-3.5816181,0
31345,1320836927,37.1661569,-3.5822424,0
31346,1320836932,37.1666073,-3.5830524,0
31347,1320836958,37.1667418,-3.5833688,0
31348,1320836961,37.1669704,-3.5843011,0
31349,1320836965,37.1671015,-3.5846343,0
31350,1320836969,37.1672023,-3.5847862,0
31351,1320836978,37.1678581,-3.5856016,0
31352,1320836981,37.1679886,-3.5845518,0
31353,1320836984,37.1680177,-3.5853807,0
31354,1320836985,37.1680543,-3.5858574,0
31355,1320836988,37.1681644,-3.5855688,0
31356,1320836990,37.1681744,-3.5892284,0
31357,1320836995,37.1682420,-3.5852636,0
31358,1320836998,37.1682752,-3.5818169,0
31359,1320837000,37.1682934,-3.5857342,0
31360,1320837004,37.1682843,-3.5819412,0
31361,1320837008,37.1683222,-3.5853872,0
31362,1320837012,37.1683355,-3.5861995,0
31363,1320837036,37.1683377,-3.5817561,0
31364,1320837040,37.1683504,-3.5850417,0
31365,1320837044,37.1683602,-3.5854455,0
31366,1320837049,37.1683761,-3.5850765,0
31367,1320837054,37.1683775,-3.5858420,0
31368,1320837059,37.1683953,-3.5850150,0
31369,1320837063,37.1684016,-3.5851554,0
31370,1320837067,37.1684030,-3.5817856,0
31371,1320837070,37.1684157,-3.5855568,0
31372,1320837074,37.1684378,-3.5863559,0
31373,1320837076,37.1684528,-3.5849709,0
31374,1320837079,37.1684747,-3.5856749,0
31375,1320837081,37.1685187,-3.5865310,0
31376,1320837083,37.1685217,-3.5838967,0
31377,1320837086,37.1685219,-3.5824316,0
31378,1320837088,37.1685278,-3.5835154,0
